"donor_id";"donation_id";"donation_number";"donation_date";"donation_amount"
3394;"3394_6";6;"2024-09-23";1701
3395;"3395_1";1;"2021-07-12";2658
3395;"3395_2";2;"2021-07-20";2288
3395;"3395_3";3;"2021-11-26";2915
3395;"3395_4";4;"2022-10-19";2133
3395;"3395_5";5;"2023-02-05";2014
3395;"3395_6";6;"2023-06-24";1486
3395;"3395_7";7;"2023-11-13";1846
3395;"3395_8";8;"2024-05-08";1774
3395;"3395_9";9;"2024-08-12";2232
3395;"3395_10";10;"2024-08-25";2314
3396;"3396_1";1;"2020-09-05";246
3396;"3396_2";2;"2021-08-02";248
3397;"3397_1";1;"2023-08-21";44
3397;"3397_2";2;"2024-02-11";46
3397;"3397_3";3;"2024-12-06";43
3398;"3398_1";1;"2021-03-13";364
3398;"3398_2";2;"2021-09-10";373
3398;"3398_3";3;"2021-12-26";378
3398;"3398_4";4;"2024-05-20";378
3399;"3399_1";1;"2020-05-23";278
3399;"3399_2";2;"2021-12-26";278
3399;"3399_3";3;"2022-04-01";279
3399;"3399_4";4;"2022-05-19";276
3399;"3399_5";5;"2022-08-23";274
3399;"3399_6";6;"2023-05-07";267
3399;"3399_7";7;"2023-11-23";270
3400;"3400_1";1;"2020-04-20";6519
3400;"3400_2";2;"2020-12-16";7138
3400;"3400_3";3;"2022-12-13";7608
3400;"3400_4";4;"2023-02-28";6953
3400;"3400_5";5;"2024-03-07";7203
3401;"3401_1";1;"2020-07-08";226
3401;"3401_2";2;"2021-03-02";213
3401;"3401_3";3;"2021-06-27";221
3401;"3401_4";4;"2021-07-03";215
3401;"3401_5";5;"2022-07-23";213
3401;"3401_6";6;"2022-11-08";208
3401;"3401_7";7;"2023-12-03";210
3401;"3401_8";8;"2023-12-26";208
3401;"3401_9";9;"2024-08-01";226
3402;"3402_1";1;"2020-04-17";194
3402;"3402_2";2;"2020-07-13";194
3402;"3402_3";3;"2020-10-07";197
3402;"3402_4";4;"2020-10-17";207
3402;"3402_5";5;"2021-11-19";188
3402;"3402_6";6;"2022-04-10";188
3402;"3402_7";7;"2022-07-14";204
3402;"3402_8";8;"2022-08-15";201
3402;"3402_9";9;"2023-12-22";207
3403;"3403_1";1;"2020-12-09";6547
3403;"3403_2";2;"2021-08-20";5844
3403;"3403_3";3;"2021-12-15";6652
3403;"3403_4";4;"2022-07-24";6820
3403;"3403_5";5;"2022-12-25";6163
3403;"3403_6";6;"2024-04-07";6754
3403;"3403_7";7;"2024-06-22";7027
3403;"3403_8";8;"2024-09-06";6081
3403;"3403_9";9;"2024-12-19";5892
3403;"3403_10";10;"2024-12-26";6888
3404;"3404_1";1;"2021-06-25";216
3404;"3404_2";2;"2022-02-22";206
3404;"3404_3";3;"2024-04-10";208
3404;"3404_4";4;"2024-09-01";210
3404;"3404_5";5;"2024-12-10";210
3405;"3405_1";1;"2022-11-07";148
3406;"3406_1";1;"2021-04-07";2424
3406;"3406_2";2;"2021-07-20";2268
3406;"3406_3";3;"2021-09-20";2394
3406;"3406_4";4;"2024-02-02";3190
3406;"3406_5";5;"2024-04-20";3078
3407;"3407_1";1;"2021-02-23";101
3407;"3407_2";2;"2022-02-16";112
3407;"3407_3";3;"2022-10-05";114
3407;"3407_4";4;"2023-04-03";109
3407;"3407_5";5;"2023-09-09";96
3408;"3408_1";1;"2022-04-26";37
3408;"3408_2";2;"2022-10-10";31
3408;"3408_3";3;"2023-02-06";26
3408;"3408_4";4;"2023-03-16";31
3408;"3408_5";5;"2023-04-02";18
3408;"3408_6";6;"2024-08-11";29
3409;"3409_1";1;"2020-03-01";3256
3409;"3409_2";2;"2020-11-03";4304
3409;"3409_3";3;"2021-02-25";3896
3409;"3409_4";4;"2021-06-25";3593
3409;"3409_5";5;"2022-12-04";4156
3409;"3409_6";6;"2023-03-20";3405
3409;"3409_7";7;"2023-07-06";3888
3409;"3409_8";8;"2023-08-25";3801
3410;"3410_1";1;"2020-05-06";300
3410;"3410_2";2;"2020-09-21";308
3410;"3410_3";3;"2020-11-17";309
3410;"3410_4";4;"2020-12-09";301
3410;"3410_5";5;"2021-04-02";310
3410;"3410_6";6;"2022-04-28";303
3410;"3410_7";7;"2022-07-27";318
3410;"3410_8";8;"2022-09-07";307
3410;"3410_9";9;"2023-12-20";315
3410;"3410_10";10;"2024-04-21";307
3411;"3411_1";1;"2023-04-02";137
3412;"3412_1";1;"2022-08-09";8469
3413;"3413_1";1;"2020-05-07";297
3413;"3413_2";2;"2020-11-16";299
3413;"3413_3";3;"2021-09-16";311
3413;"3413_4";4;"2021-10-25";301
3413;"3413_5";5;"2022-03-21";308
3413;"3413_6";6;"2022-05-10";306
3413;"3413_7";7;"2022-06-02";311
3413;"3413_8";8;"2023-12-26";296
3413;"3413_9";9;"2024-01-20";316
3413;"3413_10";10;"2024-06-03";309
3414;"3414_1";1;"2020-08-15";202
3414;"3414_2";2;"2023-06-18";201
3415;"3415_1";1;"2024-10-15";8240
3415;"3415_2";2;"2024-12-03";8923
3416;"3416_1";1;"2021-05-28";285
3416;"3416_2";2;"2022-05-21";274
3416;"3416_3";3;"2022-12-25";274
3416;"3416_4";4;"2024-11-06";280
3416;"3416_5";5;"2024-11-13";266
3417;"3417_1";1;"2020-01-02";386
3417;"3417_2";2;"2022-03-24";396
3417;"3417_3";3;"2023-05-26";392
3417;"3417_4";4;"2023-06-13";401
3417;"3417_5";5;"2023-07-24";394
3417;"3417_6";6;"2024-03-09";382
3418;"3418_1";1;"2020-07-06";2954
3418;"3418_2";2;"2021-09-08";2813
3418;"3418_3";3;"2022-06-17";2836
3418;"3418_4";4;"2023-09-26";3611
3419;"3419_1";1;"2020-01-24";5237
3419;"3419_2";2;"2020-02-01";5782
3419;"3419_3";3;"2020-12-08";5734
3419;"3419_4";4;"2021-04-10";5337
3419;"3419_5";5;"2021-09-09";4964
3419;"3419_6";6;"2022-03-25";5672
3419;"3419_7";7;"2022-05-21";6404
3419;"3419_8";8;"2023-12-27";5180
3419;"3419_9";9;"2024-07-06";5084
3420;"3420_1";1;"2020-02-25";4488
3420;"3420_2";2;"2023-12-05";3818
3420;"3420_3";3;"2024-04-25";4865
3421;"3421_1";1;"2021-07-12";321
3421;"3421_2";2;"2021-07-14";311
3421;"3421_3";3;"2021-08-03";322
3421;"3421_4";4;"2021-12-02";318
3421;"3421_5";5;"2023-04-05";308
3421;"3421_6";6;"2024-09-16";322
3422;"3422_1";1;"2020-06-04";272
3422;"3422_2";2;"2020-11-18";263
3422;"3422_3";3;"2022-04-08";265
3422;"3422_4";4;"2023-01-13";282
3422;"3422_5";5;"2024-04-27";262
3422;"3422_6";6;"2024-11-15";262
3423;"3423_1";1;"2020-03-12";5152
3423;"3423_2";2;"2020-08-07";4999
3423;"3423_3";3;"2020-11-17";3703
3423;"3423_4";4;"2021-01-06";4097
3423;"3423_5";5;"2021-12-15";4036
3423;"3423_6";6;"2022-08-13";3706
3423;"3423_7";7;"2022-08-27";3756
3423;"3423_8";8;"2023-12-17";3841
3423;"3423_9";9;"2024-08-19";3935
3423;"3423_10";10;"2024-11-19";3825
3424;"3424_1";1;"2020-08-09";188
3424;"3424_2";2;"2020-11-14";187
3424;"3424_3";3;"2022-01-28";183
3424;"3424_4";4;"2023-03-20";183
3424;"3424_5";5;"2024-10-05";181
3425;"3425_1";1;"2024-02-05";227
3426;"3426_1";1;"2020-02-27";8783
3426;"3426_2";2;"2020-08-01";9622
3426;"3426_3";3;"2021-12-24";10222
3426;"3426_4";4;"2022-02-01";9438
3426;"3426_5";5;"2022-07-02";8821
3426;"3426_6";6;"2023-05-06";9161
3426;"3426_7";7;"2024-03-12";10041
3426;"3426_8";8;"2024-10-11";9768
3427;"3427_1";1;"2020-07-11";6081
3427;"3427_2";2;"2020-12-28";5738
3427;"3427_3";3;"2021-01-04";6584
3427;"3427_4";4;"2022-03-08";6634
3427;"3427_5";5;"2022-09-25";6444
3427;"3427_6";6;"2023-10-24";6461
3427;"3427_7";7;"2024-01-11";6445
3427;"3427_8";8;"2024-04-03";6212
3427;"3427_9";9;"2024-09-09";6834
3428;"3428_1";1;"2020-02-18";80
3428;"3428_2";2;"2021-05-08";83
3428;"3428_3";3;"2022-10-18";87
3428;"3428_4";4;"2022-12-21";90
3428;"3428_5";5;"2023-05-26";96
3428;"3428_6";6;"2023-08-14";83
3428;"3428_7";7;"2023-12-24";93
3428;"3428_8";8;"2024-12-20";83
3429;"3429_1";1;"2020-09-12";262
3430;"3430_1";1;"2020-01-02";2833
3430;"3430_2";2;"2020-02-22";2650
3430;"3430_3";3;"2022-01-27";3140
3430;"3430_4";4;"2022-03-16";2934
3430;"3430_5";5;"2022-10-10";2485
3430;"3430_6";6;"2023-04-01";2971
3430;"3430_7";7;"2023-04-20";3679
3430;"3430_8";8;"2024-10-18";2782
3431;"3431_1";1;"2022-09-14";214
3431;"3431_2";2;"2023-05-23";226
3432;"3432_1";1;"2024-04-08";146
3432;"3432_2";2;"2024-08-01";163
3432;"3432_3";3;"2024-09-09";162
3433;"3433_1";1;"2020-04-17";257
3433;"3433_2";2;"2021-04-16";246
3433;"3433_3";3;"2021-06-08";246
3433;"3433_4";4;"2021-08-22";256
3433;"3433_5";5;"2022-01-06";246
3433;"3433_6";6;"2022-09-14";252
3433;"3433_7";7;"2022-10-23";252
3433;"3433_8";8;"2023-02-28";247
3433;"3433_9";9;"2023-03-03";253
3433;"3433_10";10;"2024-09-15";255
3434;"3434_1";1;"2020-04-24";168
3434;"3434_2";2;"2020-10-04";158
3434;"3434_3";3;"2021-06-23";171
3434;"3434_4";4;"2021-09-07";155
3434;"3434_5";5;"2022-04-28";170
3434;"3434_6";6;"2022-08-15";160
3434;"3434_7";7;"2022-10-20";173
3434;"3434_8";8;"2023-09-23";170
3434;"3434_9";9;"2024-10-19";158
3435;"3435_1";1;"2020-02-22";238
3435;"3435_2";2;"2020-03-21";234
3435;"3435_3";3;"2022-12-21";226
3435;"3435_4";4;"2023-02-10";239
3435;"3435_5";5;"2023-03-21";240
3435;"3435_6";6;"2023-03-25";231
3435;"3435_7";7;"2024-08-21";243
3436;"3436_1";1;"2023-11-02";101
3437;"3437_1";1;"2020-04-07";222
3437;"3437_2";2;"2022-05-05";220
3437;"3437_3";3;"2024-06-12";228
3437;"3437_4";4;"2024-08-10";219
3437;"3437_5";5;"2024-10-06";221
3438;"3438_1";1;"2020-07-13";304
3438;"3438_2";2;"2020-09-08";317
3438;"3438_3";3;"2020-11-28";306
3438;"3438_4";4;"2021-04-17";306
3438;"3438_5";5;"2023-03-10";299
3438;"3438_6";6;"2024-06-24";303
3439;"3439_1";1;"2020-03-12";4918
3439;"3439_2";2;"2021-06-17";5978
3439;"3439_3";3;"2021-12-25";5755
3439;"3439_4";4;"2023-07-17";5782
3440;"3440_1";1;"2020-01-23";178
3440;"3440_2";2;"2021-05-11";186
3440;"3440_3";3;"2021-07-07";184
3440;"3440_4";4;"2021-11-09";191
3440;"3440_5";5;"2021-11-28";180
3440;"3440_6";6;"2022-04-07";181
3440;"3440_7";7;"2024-06-11";176
3440;"3440_8";8;"2024-10-04";192
3440;"3440_9";9;"2024-10-16";191
3441;"3441_1";1;"2020-02-05";348
3441;"3441_2";2;"2023-04-11";347
3441;"3441_3";3;"2023-07-22";349
3442;"3442_1";1;"2020-01-19";204
3442;"3442_2";2;"2020-09-13";209
3442;"3442_3";3;"2022-09-12";218
3442;"3442_4";4;"2022-12-19";217
3442;"3442_5";5;"2023-11-05";204
3442;"3442_6";6;"2024-07-10";210
3443;"3443_1";1;"2020-03-28";8831
3443;"3443_2";2;"2021-01-24";8417
3443;"3443_3";3;"2022-04-11";8867
3443;"3443_4";4;"2022-05-20";9268
3443;"3443_5";5;"2023-06-05";8537
3443;"3443_6";6;"2024-12-16";7983
3444;"3444_1";1;"2020-04-20";50
3444;"3444_2";2;"2020-08-14";38
3444;"3444_3";3;"2020-11-23";46
3444;"3444_4";4;"2021-06-01";43
3444;"3444_5";5;"2021-09-13";45
3444;"3444_6";6;"2022-02-20";37
3444;"3444_7";7;"2022-04-11";39
3444;"3444_8";8;"2022-08-26";56
3444;"3444_9";9;"2022-09-02";55
3444;"3444_10";10;"2023-11-19";49
3445;"3445_1";1;"2020-04-23";338
3445;"3445_2";2;"2020-05-18";326
3445;"3445_3";3;"2020-11-11";327
3445;"3445_4";4;"2021-01-18";339
3445;"3445_5";5;"2021-02-14";344
3445;"3445_6";6;"2022-12-13";340
3445;"3445_7";7;"2023-02-26";332
3446;"3446_1";1;"2020-06-08";89
3446;"3446_2";2;"2020-07-17";87
3446;"3446_3";3;"2021-08-28";78
3446;"3446_4";4;"2021-10-12";84
3446;"3446_5";5;"2022-02-16";82
3446;"3446_6";6;"2022-11-10";84
3446;"3446_7";7;"2024-01-28";86
3446;"3446_8";8;"2024-03-08";73
3446;"3446_9";9;"2024-06-14";78
3447;"3447_1";1;"2020-05-21";1648
3447;"3447_2";2;"2020-09-22";2852
3447;"3447_3";3;"2021-03-03";1689
3447;"3447_4";4;"2022-07-25";2443
3447;"3447_5";5;"2023-10-21";1934
3448;"3448_1";1;"2020-01-09";157
3448;"3448_2";2;"2021-05-08";153
3448;"3448_3";3;"2022-06-02";143
3448;"3448_4";4;"2023-01-02";144
3448;"3448_5";5;"2024-04-22";151
3449;"3449_1";1;"2020-01-14";6519
3449;"3449_2";2;"2020-03-11";6976
3449;"3449_3";3;"2021-03-11";6249
3449;"3449_4";4;"2021-03-22";6639
3449;"3449_5";5;"2021-04-17";6469
3449;"3449_6";6;"2021-12-21";7277
3449;"3449_7";7;"2022-01-04";7651
3449;"3449_8";8;"2024-12-25";6704
3450;"3450_1";1;"2021-08-27";394
3450;"3450_2";2;"2021-12-10";396
3450;"3450_3";3;"2023-11-12";382
3450;"3450_4";4;"2024-04-06";385
3451;"3451_1";1;"2020-12-01";397
3451;"3451_2";2;"2021-08-22";412
3451;"3451_3";3;"2022-11-16";406
3451;"3451_4";4;"2022-12-08";396
3451;"3451_5";5;"2023-02-10";403
3451;"3451_6";6;"2023-02-20";409
3451;"3451_7";7;"2024-07-15";413
3451;"3451_8";8;"2024-07-19";413
3452;"3452_1";1;"2023-04-21";362
3452;"3452_2";2;"2023-05-02";364
3453;"3453_1";1;"2022-06-25";371
3453;"3453_2";2;"2022-12-08";360
3453;"3453_3";3;"2022-12-20";359
3453;"3453_4";4;"2023-07-11";377
3453;"3453_5";5;"2023-12-18";359
3453;"3453_6";6;"2024-05-18";379
3453;"3453_7";7;"2024-08-17";376
3454;"3454_1";1;"2020-09-12";314
3454;"3454_2";2;"2021-07-03";321
3454;"3454_3";3;"2021-09-23";325
3454;"3454_4";4;"2022-10-25";314
3454;"3454_5";5;"2022-11-01";312
3454;"3454_6";6;"2022-12-10";320
3454;"3454_7";7;"2023-08-12";322
3454;"3454_8";8;"2023-09-18";327
3454;"3454_9";9;"2024-10-18";312
3455;"3455_1";1;"2020-07-05";1613
3455;"3455_2";2;"2022-05-20";1582
3455;"3455_3";3;"2022-06-25";1982
3455;"3455_4";4;"2023-05-11";2240
3455;"3455_5";5;"2024-06-26";2097
3455;"3455_6";6;"2024-09-15";1326
3456;"3456_1";1;"2020-05-13";133
3456;"3456_2";2;"2020-08-20";145
3456;"3456_3";3;"2021-02-11";127
3456;"3456_4";4;"2021-09-21";135
3456;"3456_5";5;"2022-12-16";134
3456;"3456_6";6;"2023-02-15";128
3456;"3456_7";7;"2023-08-21";142
3456;"3456_8";8;"2024-05-11";139
3457;"3457_1";1;"2020-01-02";47
3457;"3457_2";2;"2020-05-13";47
3457;"3457_3";3;"2020-07-28";37
3457;"3457_4";4;"2021-01-14";40
3457;"3457_5";5;"2022-04-20";28
3457;"3457_6";6;"2022-10-03";28
3457;"3457_7";7;"2022-11-17";33
3457;"3457_8";8;"2023-04-01";36
3457;"3457_9";9;"2023-07-26";33
3457;"3457_10";10;"2023-10-14";38
3458;"3458_1";1;"2022-11-08";69
3458;"3458_2";2;"2023-02-04";65
3458;"3458_3";3;"2023-05-28";73
3458;"3458_4";4;"2023-10-20";62
3458;"3458_5";5;"2024-11-05";71
3459;"3459_1";1;"2020-07-22";5602
3459;"3459_2";2;"2020-09-01";6276
3459;"3459_3";3;"2020-09-16";6352
3459;"3459_4";4;"2021-04-17";6607
3459;"3459_5";5;"2021-07-17";6370
3459;"3459_6";6;"2022-01-18";6618
3459;"3459_7";7;"2024-07-04";5593
3459;"3459_8";8;"2024-12-04";5203
3459;"3459_9";9;"2024-12-05";5286
3460;"3460_1";1;"2020-06-28";170
3460;"3460_2";2;"2020-08-13";165
3460;"3460_3";3;"2021-02-21";178
3460;"3460_4";4;"2021-06-10";178
3460;"3460_5";5;"2022-01-14";174
3460;"3460_6";6;"2022-08-18";171
3460;"3460_7";7;"2023-04-27";166
3460;"3460_8";8;"2023-06-22";177
3461;"3461_1";1;"2021-10-19";214
3461;"3461_2";2;"2023-12-25";221
3462;"3462_1";1;"2021-10-20";384
3462;"3462_2";2;"2024-10-20";396
3463;"3463_1";1;"2021-11-19";372
3463;"3463_2";2;"2023-07-22";365
3463;"3463_3";3;"2024-03-24";365
3464;"3464_1";1;"2023-11-03";359
3465;"3465_1";1;"2020-09-19";10240
3465;"3465_2";2;"2020-10-15";9530
3465;"3465_3";3;"2021-05-17";9892
3465;"3465_4";4;"2022-12-09";8840
3465;"3465_5";5;"2023-07-03";8861
3466;"3466_1";1;"2020-05-22";151
3466;"3466_2";2;"2020-10-05";154
3466;"3466_3";3;"2022-08-25";160
3466;"3466_4";4;"2023-04-11";155
3466;"3466_5";5;"2023-08-20";158
3466;"3466_6";6;"2023-09-26";162
3466;"3466_7";7;"2024-08-23";166
3466;"3466_8";8;"2024-11-15";165
3466;"3466_9";9;"2024-11-26";168
3467;"3467_1";1;"2020-01-28";243
3467;"3467_2";2;"2021-05-14";237
3467;"3467_3";3;"2021-09-25";240
3467;"3467_4";4;"2021-10-16";242
3467;"3467_5";5;"2022-07-12";241
3467;"3467_6";6;"2022-07-24";242
3467;"3467_7";7;"2022-09-16";236
3467;"3467_8";8;"2022-10-12";234
3467;"3467_9";9;"2023-01-15";237
3467;"3467_10";10;"2023-04-23";242
3468;"3468_1";1;"2022-09-28";324
3469;"3469_1";1;"2021-01-26";384
3469;"3469_2";2;"2021-08-02";386
3469;"3469_3";3;"2022-01-06";392
3470;"3470_1";1;"2021-05-04";121
3470;"3470_2";2;"2023-10-08";116
3471;"3471_1";1;"2021-11-13";147
3471;"3471_2";2;"2022-03-01";135
3471;"3471_3";3;"2022-10-23";144
3472;"3472_1";1;"2021-02-18";361
3473;"3473_1";1;"2020-01-14";25
3473;"3473_2";2;"2020-12-10";22
3473;"3473_3";3;"2021-01-06";8
3473;"3473_4";4;"2021-12-09";11
3473;"3473_5";5;"2021-12-16";25
3473;"3473_6";6;"2022-06-23";20
3473;"3473_7";7;"2023-02-06";27
3473;"3473_8";8;"2023-04-02";18
3473;"3473_9";9;"2023-07-21";23
3473;"3473_10";10;"2024-02-01";16
3474;"3474_1";1;"2020-11-22";9241
3474;"3474_2";2;"2021-04-12";8396
3475;"3475_1";1;"2022-06-13";183
3475;"3475_2";2;"2022-09-07";181
3476;"3476_1";1;"2021-05-16";9
3476;"3476_2";2;"2021-12-10";10
3476;"3476_3";3;"2022-01-13";20
3476;"3476_4";4;"2024-04-11";16
3477;"3477_1";1;"2020-09-04";234
3477;"3477_2";2;"2021-04-05";240
3477;"3477_3";3;"2022-03-08";235
3477;"3477_4";4;"2022-07-08";230
3477;"3477_5";5;"2022-07-28";243
3477;"3477_6";6;"2023-07-27";243
3478;"3478_1";1;"2020-02-13";41
3478;"3478_2";2;"2020-03-26";52
3478;"3478_3";3;"2022-04-17";53
3478;"3478_4";4;"2022-07-10";54
3478;"3478_5";5;"2023-09-16";51
3478;"3478_6";6;"2024-03-19";45
3479;"3479_1";1;"2020-11-10";165
3479;"3479_2";2;"2020-11-20";160
3479;"3479_3";3;"2021-06-25";146
3479;"3479_4";4;"2021-11-04";152
3479;"3479_5";5;"2022-05-08";160
3479;"3479_6";6;"2022-10-14";159
3479;"3479_7";7;"2024-03-01";161
3479;"3479_8";8;"2024-11-04";162
3480;"3480_1";1;"2020-03-02";46
3480;"3480_2";2;"2021-02-19";45
3480;"3480_3";3;"2022-01-01";31
3480;"3480_4";4;"2023-05-24";27
3480;"3480_5";5;"2023-11-03";30
3480;"3480_6";6;"2024-08-07";32
3480;"3480_7";7;"2024-10-25";37
3480;"3480_8";8;"2024-11-17";33
3481;"3481_1";1;"2020-08-11";7893
3481;"3481_2";2;"2021-03-25";8934
3481;"3481_3";3;"2022-04-03";7870
3481;"3481_4";4;"2022-06-19";9012
3481;"3481_5";5;"2022-12-25";8872
3481;"3481_6";6;"2023-05-28";8270
3481;"3481_7";7;"2023-07-04";9173
3481;"3481_8";8;"2023-09-25";8819
3481;"3481_9";9;"2024-12-20";7900
3482;"3482_1";1;"2022-03-21";317
3482;"3482_2";2;"2022-06-14";315
3482;"3482_3";3;"2022-10-20";307
3482;"3482_4";4;"2022-11-21";309
3482;"3482_5";5;"2023-05-14";322
3482;"3482_6";6;"2023-07-11";309
3482;"3482_7";7;"2024-02-21";305
3482;"3482_8";8;"2024-05-15";313
3483;"3483_1";1;"2020-08-06";240
3483;"3483_2";2;"2021-09-03";250
3483;"3483_3";3;"2021-10-16";246
3483;"3483_4";4;"2022-12-05";247
3483;"3483_5";5;"2023-11-19";244
3483;"3483_6";6;"2024-04-25";242
3483;"3483_7";7;"2024-05-08";242
3483;"3483_8";8;"2024-12-10";234
3484;"3484_1";1;"2024-07-03";252
3485;"3485_1";1;"2021-08-23";49
3485;"3485_2";2;"2022-04-02";50
3485;"3485_3";3;"2022-06-18";40
3485;"3485_4";4;"2023-05-10";51
3485;"3485_5";5;"2024-04-18";46
3485;"3485_6";6;"2024-11-08";45
3486;"3486_1";1;"2022-04-28";319
3486;"3486_2";2;"2023-02-28";317
3486;"3486_3";3;"2023-04-07";317
3486;"3486_4";4;"2023-09-13";314
3486;"3486_5";5;"2024-08-07";319
3487;"3487_1";1;"2020-09-08";6331
3487;"3487_2";2;"2020-11-15";6293
3487;"3487_3";3;"2021-01-03";6875
3487;"3487_4";4;"2022-06-05";6761
3487;"3487_5";5;"2023-09-03";6668
3488;"3488_1";1;"2020-01-09";204
3488;"3488_2";2;"2020-01-25";186
3488;"3488_3";3;"2020-06-26";192
3488;"3488_4";4;"2022-05-10";195
3488;"3488_5";5;"2022-05-16";191
3488;"3488_6";6;"2022-08-22";202
3488;"3488_7";7;"2023-02-07";196
3488;"3488_8";8;"2023-09-17";184
3488;"3488_9";9;"2024-03-04";189
3489;"3489_1";1;"2020-09-02";6245
3489;"3489_2";2;"2020-10-08";5149
3489;"3489_3";3;"2021-01-11";5214
3489;"3489_4";4;"2022-01-24";6239
3489;"3489_5";5;"2022-06-16";5965
3489;"3489_6";6;"2023-12-04";6315
3489;"3489_7";7;"2024-03-06";5151
3489;"3489_8";8;"2024-05-09";5191
3490;"3490_1";1;"2020-06-05";223
3490;"3490_2";2;"2021-03-04";237
3490;"3490_3";3;"2021-08-07";221
3490;"3490_4";4;"2021-10-11";221
3490;"3490_5";5;"2023-02-12";233
3490;"3490_6";6;"2023-05-08";225
3490;"3490_7";7;"2023-06-27";224
3490;"3490_8";8;"2024-03-06";239
3490;"3490_9";9;"2024-06-10";241
3491;"3491_1";1;"2020-01-25";302
3491;"3491_2";2;"2020-04-10";310
3491;"3491_3";3;"2020-06-25";303
3491;"3491_4";4;"2020-08-15";297
3491;"3491_5";5;"2021-01-07";302
3491;"3491_6";6;"2022-08-10";298
3491;"3491_7";7;"2023-04-18";299
3491;"3491_8";8;"2023-07-24";299
3492;"3492_1";1;"2020-02-06";137
3492;"3492_2";2;"2020-08-18";135
3492;"3492_3";3;"2021-08-06";127
3492;"3492_4";4;"2021-08-17";130
3492;"3492_5";5;"2021-10-21";131
3492;"3492_6";6;"2022-07-22";129
3492;"3492_7";7;"2023-05-15";130
3492;"3492_8";8;"2023-10-06";134
3492;"3492_9";9;"2024-01-23";140
3493;"3493_1";1;"2021-08-26";241
3493;"3493_2";2;"2022-10-07";246
3493;"3493_3";3;"2022-11-04";244
3493;"3493_4";4;"2024-04-07";235
3493;"3493_5";5;"2024-09-02";246
3493;"3493_6";6;"2024-11-17";238
3494;"3494_1";1;"2024-07-05";61
3495;"3495_1";1;"2020-01-22";813
3495;"3495_2";2;"2020-03-14";896
3495;"3495_3";3;"2020-08-10";1109
3495;"3495_4";4;"2021-01-11";2123
3495;"3495_5";5;"2023-02-03";2181
3495;"3495_6";6;"2023-02-06";718
3495;"3495_7";7;"2024-09-04";1196
3496;"3496_1";1;"2020-03-01";254
3496;"3496_2";2;"2021-01-07";249
3496;"3496_3";3;"2023-05-01";261
3496;"3496_4";4;"2023-09-02";259
3496;"3496_5";5;"2024-11-20";260
3497;"3497_1";1;"2021-12-10";232
3497;"3497_2";2;"2024-10-24";217
3498;"3498_1";1;"2020-05-16";403
3498;"3498_2";2;"2022-05-07";389
3498;"3498_3";3;"2022-06-17";390
3498;"3498_4";4;"2023-09-17";393
3498;"3498_5";5;"2024-09-27";398
3499;"3499_1";1;"2020-05-17";147
3499;"3499_2";2;"2020-05-21";157
3499;"3499_3";3;"2022-02-16";139
3499;"3499_4";4;"2023-02-04";150
3500;"3500_1";1;"2020-02-17";188
3500;"3500_2";2;"2021-11-03";172
3500;"3500_3";3;"2022-02-03";174
3500;"3500_4";4;"2022-05-01";172
3500;"3500_5";5;"2022-05-22";183
3500;"3500_6";6;"2023-02-24";186
3500;"3500_7";7;"2023-05-09";182
3500;"3500_8";8;"2024-02-17";180
3500;"3500_9";9;"2024-06-22";178
3501;"3501_1";1;"2020-10-23";100
3501;"3501_2";2;"2021-11-15";110
3501;"3501_3";3;"2022-02-19";101
3501;"3501_4";4;"2023-06-03";110
3501;"3501_5";5;"2024-11-21";111
3502;"3502_1";1;"2020-03-19";7804
3502;"3502_2";2;"2021-01-03";6660
3502;"3502_3";3;"2022-03-16";6996
3502;"3502_4";4;"2023-05-18";6484
3502;"3502_5";5;"2023-08-07";7274
3502;"3502_6";6;"2023-12-16";7101
3503;"3503_1";1;"2022-11-23";170
3503;"3503_2";2;"2024-01-13";189
3503;"3503_3";3;"2024-02-19";184
3504;"3504_1";1;"2021-02-09";5941
3504;"3504_2";2;"2023-01-05";5850
3504;"3504_3";3;"2023-06-24";6225
3504;"3504_4";4;"2023-11-16";6212
3504;"3504_5";5;"2024-06-08";6179
3504;"3504_6";6;"2024-08-21";6429
3505;"3505_1";1;"2021-03-07";303
3506;"3506_1";1;"2020-03-17";2803
3506;"3506_2";2;"2021-09-15";3486
3506;"3506_3";3;"2022-06-24";3591
3507;"3507_1";1;"2020-01-12";235
3507;"3507_2";2;"2020-12-07";235
3507;"3507_3";3;"2021-01-09";232
3507;"3507_4";4;"2021-09-12";229
3507;"3507_5";5;"2021-10-22";230
3507;"3507_6";6;"2022-01-02";231
3507;"3507_7";7;"2023-01-04";230
3507;"3507_8";8;"2024-03-26";230
3507;"3507_9";9;"2024-07-12";230
3507;"3507_10";10;"2024-10-06";232
3508;"3508_1";1;"2020-02-18";5762
3508;"3508_2";2;"2022-01-10";4594
3508;"3508_3";3;"2022-03-13";5332
3508;"3508_4";4;"2023-06-08";5719
3508;"3508_5";5;"2023-09-16";5901
3508;"3508_6";6;"2023-10-24";5694
3508;"3508_7";7;"2023-12-12";4681
3508;"3508_8";8;"2024-07-27";5562
3508;"3508_9";9;"2024-08-06";5525
3509;"3509_1";1;"2020-03-11";6345
3509;"3509_2";2;"2020-06-17";6601
3509;"3509_3";3;"2021-01-08";5750
3509;"3509_4";4;"2024-06-18";6272
