donor_id;donor_type;acquisition_channel;age;gender;location_id;city;country
2983;Organization;Partnership;;;386;Siedlce; Poland
2984;Organization;Partnership;;;349;Skawina; Poland
2985;Individual;Direct Mail;31;Female;697;Lubliniec; Poland
2986;Individual;Direct Mail;41;Male;973;Wa³cz; Poland
2987;Individual;Partnership;87;Male;722;D¹browa Górnicza; Poland
2988;Organization;Partnership;;;415;Sochaczew; Poland
2989;Individual;Direct Mail;28;Male;670;Piekary Œl¹skie; Poland
2990;Organization;Social Media;;;462;P³ock; Poland
2991;Individual;Partnership;89;Female;56;Zgorzelec; Poland
2992;Individual;Partnership;52;Female;888;Koœcian; Poland
2993;Individual;Direct Mail;67;Female;62;Nowa Ruda; Poland
2994;Individual;Direct Mail;31;Female;267;Skierniewice; Poland
2995;Organization;Direct Mail;;;57;Bielawa; Poland
2996;Individual;Direct Mail;72;Male;490;Kêdzierzyn-KoŸle; Poland
2997;Organization;Social Media;;;700;Czêstochowa; Poland
2998;Individual;Direct Mail;32;Female;259;Pabianice; Poland
2999;Individual;Direct Mail;89;Female;534;Krosno; Poland
3000;Individual;Partnership;40;Female;670;Piekary Œl¹skie; Poland
3001;Individual;Direct Mail;31;Male;396;Piaseczno; Poland
3002;Organization;Partnership;;;847;Poznañ; Poland
3003;Individual;Partnership;78;Male;695;Czerwionka-Leszczyny; Poland
3004;Individual;Direct Mail;34;Female;914;Ko³o; Poland
3005;Individual;Direct Mail;65;Female;637;Sopot; Poland
3006;Organization;Direct Mail;;;587;Bia³ystok; Poland
3007;Organization;Partnership;;;717;Ruda Œl¹ska; Poland
3008;Organization;Direct Mail;;;403;Ciechanów; Poland
3009;Individual;Partnership;88;Male;59;Œwiebodzice; Poland
3010;Individual;Partnership;63;Female;953;Stargard Szczeciñski; Poland
3011;Individual;Social Media;69;Female;588;Augustów; Poland
3012;Individual;Social Media;26;Male;263;Zgierz; Poland
3013;Organization;Partnership;;;1006;Koszalin; Poland
3014;Organization;Partnership;;;428;Wyszków; Poland
3015;Organization;Partnership;;;257;Piotrków Trybunalski; Poland
3016;Individual;Direct Mail;71;Female;658;Jastrzêbie-Zdrój; Poland
3017;Organization;Partnership;;;973;Wa³cz; Poland
3018;Individual;Partnership;89;Female;790;I³awa; Poland
3019;Individual;Direct Mail;73;Female;399;Ostro³êka; Poland
3020;Organization;Partnership;;;709;Bielsko-Bia³a; Poland
3021;Organization;Partnership;;;312;Kraków; Poland
3022;Organization;Direct Mail;;;865;Wrzeœnia; Poland
3023;Organization;Social Media;;;258;£ódŸ; Poland
3024;Individual;Direct Mail;35;Male;530;Stalowa Wola; Poland
3025;Organization;Partnership;;;864;Luboñ; Poland
3026;Individual;Direct Mail;72;Female;60;Polkowice; Poland
3027;Organization;Direct Mail;;;657;Jaworzno; Poland
3028;Organization;Partnership;;;624;Tczew; Poland
3029;Organization;Social Media;;;47;Oleœnica; Poland
3030;Individual;Direct Mail;19;Male;242;Gorzów Wielkopolski; Poland
3031;Individual;Direct Mail;44;Female;636;Lêbork; Poland
3032;Organization;Partnership;;;535;Tarnobrzeg; Poland
3033;Individual;Partnership;44;Male;158;Bia³a Podlaska; Poland
3034;Individual;Direct Mail;66;Female;165;Œwidnik; Poland
3035;Individual;Partnership;81;Male;157;Che³m; Poland
3036;Organization;Social Media;;;707;Gliwice; Poland
3037;Organization;Social Media;;;415;Sochaczew; Poland
3038;Individual;Online Event;23;Male;399;Ostro³êka; Poland
3039;Individual;Social Media;29;Female;416;M³awa; Poland
3040;Individual;Partnership;76;Female;759;Kielce; Poland
3041;Organization;Direct Mail;;;426;Nowy Dwór Mazowiecki; Poland
3042;Individual;Partnership;19;Female;645;Koœcierzyna; Poland
3043;Individual;Social Media;44;Male;677;Wodzis³aw Œl¹ski; Poland
3044;Individual;Online Event;39;Female;411;Miñsk Mazowiecki; Poland
3045;Individual;Direct Mail;46;Male;125;Toruñ; Poland
3046;Individual;Partnership;25;Female;399;Ostro³êka; Poland
3047;Individual;Direct Mail;47;Female;972;Police; Poland
3048;Organization;Social Media;;;657;Jaworzno; Poland
3049;Individual;Online Event;54;Female;697;Lubliniec; Poland
3050;Individual;Direct Mail;41;Male;1006;Koszalin; Poland
3051;Individual;Social Media;38;Female;536;Dêbica; Poland
3052;Individual;Direct Mail;57;Male;705;Sosnowiec; Poland
3053;Individual;Online Event;48;Female;578;Suwa³ki; Poland
3054;Individual;Online Event;51;Male;554;Rzeszów; Poland
3055;Individual;Direct Mail;81;Female;259;Pabianice; Poland
3056;Individual;Direct Mail;74;Female;664;¯ory; Poland
3057;Individual;Direct Mail;50;Female;412;¯yrardów; Poland
3058;Organization;Partnership;;;56;Zgorzelec; Poland
3059;Organization;Partnership;;;691;CzeladŸ; Poland
3060;Individual;Direct Mail;38;Male;263;Zgierz; Poland
3061;Organization;Direct Mail;;;637;Sopot; Poland
3062;Individual;Partnership;51;Male;272;Zduñska Wola; Poland
3063;Individual;Direct Mail;48;Female;167;Kraœnik; Poland
3064;Organization;Partnership;;;638;Pruszcz Gdañski; Poland
3065;Organization;Social Media;;;396;Piaseczno; Poland
3066;Individual;Direct Mail;62;Female;554;Rzeszów; Poland
3067;Individual;Direct Mail;20;Male;845;Leszno; Poland
3068;Individual;Online Event;26;Male;744;Skar¿ysko-Kamienna; Poland
3069;Individual;Online Event;24;Male;888;Koœcian; Poland
3070;Individual;Direct Mail;74;Male;798;Szczytno; Poland
3071;Individual;Direct Mail;80;Male;62;Nowa Ruda; Poland
3072;Individual;Direct Mail;32;Male;62;Nowa Ruda; Poland
3073;Organization;Social Media;;;349;Skawina; Poland
3074;Organization;Direct Mail;;;618;S³upsk; Poland
3075;Individual;Direct Mail;62;Female;49;Dzier¿oniów; Poland
3076;Individual;Direct Mail;76;Male;629;Wejherowo; Poland
3077;Individual;Online Event;47;Female;744;Skar¿ysko-Kamienna; Poland
3078;Organization;Partnership;;;120;Œwiecie; Poland
3079;Organization;Partnership;;;529;Przemyœl; Poland
3080;Individual;Direct Mail;19;Female;842;Ostrów Wielkopolski; Poland
3081;Organization;Direct Mail;;;628;Gdañsk; Poland
3082;Individual;Online Event;48;Male;685;Czechowice-Dziedzice; Poland
3083;Individual;Direct Mail;74;Male;313;Nowy S¹cz; Poland
3084;Individual;Direct Mail;73;Female;125;Toruñ; Poland
3085;Individual;Direct Mail;24;Female;428;Wyszków; Poland
3086;Individual;Partnership;64;Female;707;Gliwice; Poland
3087;Individual;Direct Mail;27;Female;496;Nysa; Poland
3088;Organization;Social Media;;;845;Leszno; Poland
3089;Individual;Partnership;90;Non-binary;61;Jawor; Poland
3090;Individual;Partnership;66;Male;430;P³oñsk; Poland
3091;Individual;Direct Mail;53;Male;713;Zabrze; Poland
3092;Individual;In-Person Event;32;Female;528;Mielec; Poland
3093;Organization;Direct Mail;;;490;Kêdzierzyn-KoŸle; Poland
3094;Individual;In-Person Event;32;Female;1;Legnica; Poland
3095;Individual;Direct Mail;81;Female;225;¯agañ; Poland
3096;Organization;Partnership;;;496;Nysa; Poland
3097;Organization;Social Media;;;429;Piastów; Poland
3098;Individual;Direct Mail;26;Female;684;Knurów; Poland
3099;Individual;Direct Mail;74;Male;675;Zawiercie; Poland
3100;Organization;Partnership;;;271;Sieradz; Poland
3101;Organization;Partnership;;;669;Bêdzin; Poland
3102;Organization;Partnership;;;225;¯agañ; Poland
3103;Individual;Direct Mail;32;Female;120;Œwiecie; Poland
3104;Individual;Direct Mail;74;Male;413;Wo³omin; Poland
3105;Individual;In-Person Event;74;Female;696;Pszczyna; Poland
3106;Individual;Direct Mail;26;Female;528;Mielec; Poland
3107;Organization;Partnership;;;48;O³awa; Poland
3108;Individual;Partnership;71;Female;643;Reda; Poland
3109;Individual;In-Person Event;41;Male;48;O³awa; Poland
3110;Individual;Direct Mail;42;Female;686;Cieszyn; Poland
3111;Individual;Direct Mail;31;Female;14;Wroc³aw; Poland
3112;Individual;Direct Mail;26;Female;643;Reda; Poland
3113;Individual;Direct Mail;50;Male;676;Œwiêtoch³owice; Poland
3114;Individual;Direct Mail;56;Male;400;Z¹bki; Poland
3115;Individual;Direct Mail;73;Female;530;Stalowa Wola; Poland
3116;Individual;Social Media;21;Male;684;Knurów; Poland
3117;Individual;Direct Mail;30;Female;743;Starachowice; Poland
3118;Individual;Social Media;26;Male;675;Zawiercie; Poland
3119;Individual;Partnership;70;Female;172;Bi³goraj; Poland
3120;Individual;Partnership;53;Male;428;Wyszków; Poland
3121;Individual;In-Person Event;87;Male;692;¯ywiec; Poland
3122;Individual;Direct Mail;63;Female;692;¯ywiec; Poland
3123;Individual;Direct Mail;65;Female;414;Grodzisk Mazowiecki; Poland
3124;Individual;Direct Mail;90;Female;57;Bielawa; Poland
3125;Individual;Partnership;83;Male;750;Sandomierz; Poland
3126;Individual;Partnership;60;Male;693;Myszków; Poland
3127;Individual;Social Media;49;Male;59;Œwiebodzice; Poland
3128;Individual;Social Media;52;Female;262;Tomaszów Mazowiecki; Poland
3129;Organization;Partnership;;;313;Nowy S¹cz; Poland
3130;Individual;Direct Mail;26;Female;468;Warszawa; Poland
3131;Individual;Direct Mail;69;Female;263;Zgierz; Poland
3132;Individual;Social Media;20;Female;962;Szczecin; Poland
3133;Organization;Partnership;;;643;Reda; Poland
3134;Individual;Direct Mail;28;Male;57;Bielawa; Poland
3135;Individual;Direct Mail;72;Female;216;Nowa Sól; Poland
3136;Organization;Social Media;;;512;Opole; Poland
3137;Organization;Direct Mail;;;390;Pruszków; Poland
3138;Individual;Direct Mail;70;Male;166;Lublin; Poland
3139;Individual;Social Media;32;Male;684;Knurów; Poland
3140;Individual;Direct Mail;26;Female;416;M³awa; Poland
3141;Individual;Partnership;78;Male;678;Miko³ów; Poland
3142;Individual;Partnership;24;Female;684;Knurów; Poland
3143;Individual;Direct Mail;63;Female;865;Wrzeœnia; Poland
3144;Organization;Direct Mail;;;798;Szczytno; Poland
3145;Individual;Direct Mail;33;Male;699;£aziska Górne; Poland
3146;Organization;Partnership;;;1006;Koszalin; Poland
3147;Individual;Direct Mail;82;Male;348;Zakopane; Poland
3148;Individual;Social Media;19;Male;119;Brodnica; Poland
3149;Individual;Social Media;33;Male;554;Rzeszów; Poland
3150;Individual;In-Person Event;82;Male;844;Gniezno; Poland
3151;Individual;Partnership;85;Female;264;Be³chatów; Poland
3152;Individual;Partnership;45;Female;279;£owicz; Poland
3153;Individual;Direct Mail;35;Female;864;Luboñ; Poland
3154;Individual;Partnership;83;Female;580;£om¿a; Poland
3155;Individual;Direct Mail;74;Male;633;Chojnice; Poland
3156;Individual;Direct Mail;23;Male;157;Che³m; Poland
3157;Individual;Direct Mail;31;Female;528;Mielec; Poland
3158;Individual;Partnership;55;Female;865;Wrzeœnia; Poland
3159;Individual;Direct Mail;47;Female;589;Bielsk Podlaski; Poland
3160;Individual;In-Person Event;29;Female;578;Suwa³ki; Poland
3161;Individual;Direct Mail;77;Male;536;Dêbica; Poland
3162;Organization;Social Media;;;888;Koœcian; Poland
3163;Organization;Partnership;;;242;Gorzów Wielkopolski; Poland
3164;Individual;Social Media;51;Male;259;Pabianice; Poland
3165;Organization;Partnership;;;675;Zawiercie; Poland
3166;Individual;Direct Mail;64;Female;172;Bi³goraj; Poland
3167;Individual;Social Media;35;Female;664;¯ory; Poland
3168;Individual;Social Media;19;Female;720;Tychy; Poland
3169;Organization;Direct Mail;;;172;Bi³goraj; Poland
3170;Organization;Partnership;;;797;Kêtrzyn; Poland
3171;Individual;Partnership;70;Female;216;Nowa Sól; Poland
3172;Organization;Partnership;;;822;Elbl¹g; Poland
3173;Individual;Direct Mail;35;Female;281;Wieluñ; Poland
3174;Individual;Partnership;44;Female;216;Nowa Sól; Poland
3175;Individual;Partnership;82;Female;497;Brzeg; Poland
3176;Individual;Direct Mail;71;Female;886;Turek; Poland
3177;Organization;Partnership;;;829;Kalisz; Poland
3178;Individual;Partnership;29;Male;60;Polkowice; Poland
3179;Individual;Direct Mail;47;Male;633;Chojnice; Poland
3180;Individual;Social Media;19;Female;430;P³oñsk; Poland
3181;Individual;Direct Mail;34;Non-binary;670;Piekary Œl¹skie; Poland
3182;Organization;Direct Mail;;;628;Gdañsk; Poland
3183;Individual;Direct Mail;36;Female;416;M³awa; Poland
3184;Organization;Partnership;;;167;Kraœnik; Poland
3185;Individual;Direct Mail;62;Male;217;¯ary; Poland
3186;Individual;Direct Mail;69;Male;396;Piaseczno; Poland
3187;Organization;Direct Mail;;;791;Ostróda; Poland
3188;Individual;Social Media;83;Female;443;Radom; Poland
3189;Organization;Partnership;;;46;Boles³awiec; Poland
3190;Individual;Social Media;18;Male;46;Boles³awiec; Poland
3191;Individual;In-Person Event;66;Female;972;Police; Poland
3192;Individual;Partnership;24;Non-binary;496;Nysa; Poland
3193;Individual;Direct Mail;38;Female;589;Bielsk Podlaski; Poland
3194;Organization;Partnership;;;709;Bielsko-Bia³a; Poland
3195;Organization;Partnership;;;883;Œrem; Poland
3196;Individual;Partnership;81;Male;165;Œwidnik; Poland
3197;Individual;Direct Mail;29;Male;638;Pruszcz Gdañski; Poland
3198;Organization;Partnership;;;390;Pruszków; Poland
3199;Individual;Social Media;71;Male;528;Mielec; Poland
3200;Organization;Partnership;;;22;Œwidnica; Poland
3201;Individual;Direct Mail;46;Male;591;Zambrów; Poland
3202;Individual;Direct Mail;64;Male;587;Bia³ystok; Poland
3203;Organization;Partnership;;;348;Zakopane; Poland
3204;Individual;Direct Mail;48;Female;61;Jawor; Poland
3205;Individual;Social Media;46;Male;390;Pruszków; Poland
3206;Individual;Direct Mail;64;Female;272;Zduñska Wola; Poland
3207;Organization;Social Media;;;113;Bydgoszcz; Poland
3208;Individual;Direct Mail;48;Male;490;Kêdzierzyn-KoŸle; Poland
3209;Organization;Partnership;;;785;E³k; Poland
3210;Individual;In-Person Event;60;Male;785;E³k; Poland
3211;Individual;In-Person Event;55;Male;426;Nowy Dwór Mazowiecki; Poland
3212;Individual;Social Media;54;Female;279;£owicz; Poland
3213;Organization;Social Media;;;99;Inowroc³aw; Poland
3214;Organization;Direct Mail;;;713;Zabrze; Poland
3215;Individual;Direct Mail;37;Male;696;Pszczyna; Poland
3216;Individual;Social Media;33;Non-binary;337;Nowy Targ; Poland
3217;Individual;Direct Mail;79;Female;845;Leszno; Poland
3218;Individual;Partnership;68;Female;797;Kêtrzyn; Poland
3219;Individual;Direct Mail;60;Male;13;Lubin; Poland
3220;Organization;Partnership;;;799;Bartoszyce; Poland
3221;Individual;Direct Mail;60;Male;973;Wa³cz; Poland
3222;Organization;Partnership;;;580;£om¿a; Poland
3223;Individual;Social Media;22;Male;543;Sanok; Poland
3224;Organization;Partnership;;;630;Starogard Gdañski; Poland
3225;Organization;Partnership;;;47;Oleœnica; Poland
3226;Individual;Direct Mail;52;Non-binary;497;Brzeg; Poland
3227;Organization;Partnership;;;528;Mielec; Poland
3228;Organization;Partnership;;;268;Radomsko; Poland
3229;Individual;Direct Mail;28;Male;790;I³awa; Poland
3230;Individual;Social Media;69;Female;692;¯ywiec; Poland
3231;Individual;In-Person Event;79;Female;634;Kwidzyn; Poland
3232;Individual;In-Person Event;29;Male;707;Gliwice; Poland
3233;Individual;Direct Mail;56;Male;88;Wa³brzych; Poland
3234;Organization;Social Media;;;700;Czêstochowa; Poland
3235;Individual;In-Person Event;74;Male;963;Œwinoujœcie; Poland
3236;Individual;Social Media;49;Female;975;Goleniów; Poland
3237;Organization;Partnership;;;271;Sieradz; Poland
3238;Individual;Direct Mail;90;Male;543;Sanok; Poland
3239;Organization;Partnership;;;691;CzeladŸ; Poland
3240;Individual;Social Media;62;Female;272;Zduñska Wola; Poland
3241;Individual;Social Media;27;Male;974;Bia³ogard; Poland
3242;Individual;In-Person Event;83;Non-binary;113;Bydgoszcz; Poland
3243;Individual;Direct Mail;88;Male;974;Bia³ogard; Poland
3244;Individual;In-Person Event;58;Male;957;Ko³obrzeg; Poland
3245;Individual;In-Person Event;27;Female;658;Jastrzêbie-Zdrój; Poland
3246;Individual;Direct Mail;22;Female;884;Jarocin; Poland
3247;Individual;Social Media;19;Male;269;Kutno; Poland
3248;Organization;Social Media;;;885;W¹growiec; Poland
3249;Organization;Partnership;;;497;Brzeg; Poland
3250;Individual;Direct Mail;80;Female;629;Wejherowo; Poland
3251;Individual;In-Person Event;26;Female;953;Stargard Szczeciñski; Poland
3252;Organization;Direct Mail;;;268;Radomsko; Poland
3253;Organization;Social Media;;;171;£uków; Poland
3254;Organization;Partnership;;;1006;Koszalin; Poland
3255;Individual;Direct Mail;32;Male;281;Wieluñ; Poland
3256;Individual;Partnership;72;Female;242;Gorzów Wielkopolski; Poland
3257;Individual;Direct Mail;21;Male;242;Gorzów Wielkopolski; Poland
3258;Individual;In-Person Event;84;Female;1006;Koszalin; Poland
3259;Individual;In-Person Event;71;Male;22;Œwidnica; Poland
3260;Organization;Direct Mail;;;167;Kraœnik; Poland
3261;Individual;Partnership;56;Female;744;Skar¿ysko-Kamienna; Poland
3262;Individual;Online Event;50;Female;396;Piaseczno; Poland
3263;Individual;Direct Mail;67;Female;156;Zamoœæ; Poland
3264;Organization;Partnership;;;268;Radomsko; Poland
3265;Individual;Online Event;41;Female;347;Gorlice; Poland
3266;Organization;Online Event;;;59;Œwiebodzice; Poland
3267;Individual;Partnership;72;Female;675;Zawiercie; Poland
3268;Individual;Online Event;90;Male;580;£om¿a; Poland
3269;Individual;Partnership;57;Female;166;Lublin; Poland
3270;Individual;Social Media;62;Female;431;Ostrów Mazowiecka; Poland
3271;Individual;Direct Mail;54;Female;403;Ciechanów; Poland
3272;Organization;Partnership;;;543;Sanok; Poland
3273;Organization;Social Media;;;842;Ostrów Wielkopolski; Poland
3274;Organization;Partnership;;;962;Szczecin; Poland
3275;Individual;Partnership;56;Male;713;Zabrze; Poland
3276;Organization;Social Media;;;399;Ostro³êka; Poland
3277;Organization;Social Media;;;700;Czêstochowa; Poland
3278;Organization;Direct Mail;;;60;Polkowice; Poland
3279;Individual;Online Event;78;Male;337;Nowy Targ; Poland
3280;Individual;Online Event;47;Female;699;£aziska Górne; Poland
3281;Individual;Direct Mail;18;Male;412;¯yrardów; Poland
3282;Individual;Partnership;27;Female;125;Toruñ; Poland
3283;Individual;Direct Mail;61;Female;972;Police; Poland
3284;Individual;Direct Mail;67;Female;267;Skierniewice; Poland
3285;Individual;Online Event;69;Male;120;Œwiecie; Poland
3286;Individual;Direct Mail;65;Female;416;M³awa; Poland
3287;Organization;Direct Mail;;;49;Dzier¿oniów; Poland
3288;Individual;Direct Mail;58;Female;694;Katowice; Poland
